platform,architecture,packer,option,name,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15
Windows8,32bit,ASProtect,Default,psr.exe,104.0,1.0,64.0,73.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,199.0,230.0,195.0
Windows7,32bit,ASProtect,Default,TsUsbRedirectionGroupPolicyControl.exe,104.0,1.0,80.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,232.0,101.0,94.0
Windows7,32bit,ASProtect,Default,sdclt.exe,104.0,1.0,128.0,17.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,170.0,246.0,115.0
Windows7,32bit,ASProtect,Default,IMJPDCT.EXE,104.0,1.0,192.0,5.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,53.0,27.0,242.0
Windows7,32bit,ASProtect,Default,TpmInit.exe,104.0,1.0,144.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,115.0,250.0,19.0
Windows7,32bit,ASProtect,Default,msdtc.exe,104.0,1.0,80.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,215.0,68.0,8.0
Windows7,32bit,ASProtect,Default,RMActivate_isv.exe,104.0,1.0,32.0,5.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,224.0,191.0,151.0
Windows8,32bit,ASProtect,Default,RDSPnf.exe,104.0,1.0,32.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,217.0,157.0,54.0
Windows10,32bit,ASProtect,Default,fhmanagew.exe,104.0,1.0,64.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,178.0,138.0,63.0
Windows7,32bit,ASProtect,Default,alg.exe,104.0,1.0,16.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,116.0,146.0,168.0
Windows8,32bit,ASProtect,Default,wextract.exe,104.0,1.0,96.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,153.0,130.0,115.0
Windows8,32bit,ASProtect,Default,slui.exe,104.0,1.0,0.0,69.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,87.0,13.0,23.0
Windows7,32bit,ASProtect,Default,TSTheme.exe,104.0,1.0,208.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,66.0,26.0,194.0
Windows8,32bit,ASProtect,Default,openfiles.exe,104.0,1.0,64.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,211.0,37.0,135.0
Windows8,32bit,ASProtect,Default,sdiagnhost.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,255.0,15.0,210.0
Windows8,32bit,ASProtect,Default,wuapp.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,84.0,16.0,228.0
Windows8,32bit,ASProtect,Default,icsunattend.exe,104.0,1.0,128.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,168.0,139.0,153.0
Windows7,32bit,ASProtect,Default,IMSCPROP.exe,104.0,1.0,144.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,196.0,170.0,166.0
Windows7,32bit,ASProtect,Default,fsquirt.exe,104.0,1.0,128.0,3.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,51.0,128.0,129.0
Windows8,32bit,ASProtect,Default,fixmapi.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,223.0,155.0,104.0
Windows7,32bit,ASProtect,Default,setupugc.exe,104.0,1.0,224.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,32.0,83.0,152.0
Windows7,32bit,ASProtect,Default,bthudtask.exe,104.0,1.0,192.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,46.0,242.0,248.0
Windows8,32bit,ASProtect,Default,DismHost.exe,104.0,1.0,176.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,121.0,45.0,108.0
Windows7,32bit,ASProtect,Default,consent.exe,104.0,1.0,176.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,216.0,37.0,78.0
Windows8,32bit,ASProtect,Default,dxdiag.exe,104.0,1.0,192.0,68.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,24.0,4.0,93.0
Windows8,32bit,ASProtect,Default,recover.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,41.0,65.0,37.0
Windows7,32bit,ASProtect,Default,psr.exe,104.0,1.0,48.0,11.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,25.0,166.0,224.0
Windows8,32bit,ASProtect,Default,LogonUI.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,133.0,233.0,243.0
Windows8,32bit,ASProtect,Default,find.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,93.0,70.0,46.0
Windows8,32bit,ASProtect,Default,PING.EXE,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,171.0,60.0,248.0
Windows8,32bit,ASProtect,Default,wsmprovhost.exe,104.0,1.0,240.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,135.0,218.0,214.0
Windows7,32bit,ASProtect,Default,replace.exe,104.0,1.0,112.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,49.0,254.0,151.0
Windows8,32bit,ASProtect,Default,query.exe,104.0,1.0,128.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,208.0,130.0,46.0
Windows8,32bit,ASProtect,Default,msg.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,17.0,50.0,236.0
Windows7,32bit,ASProtect,Default,WFS.exe,104.0,1.0,112.0,12.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,253.0,10.0,92.0
Windows7,32bit,ASProtect,Default,cttune.exe,104.0,1.0,224.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,146.0,133.0,101.0
Windows8,32bit,ASProtect,Default,GenValObj.exe,104.0,1.0,208.0,77.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,159.0,78.0,63.0
Windows8,32bit,ASProtect,Default,waitfor.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,93.0,117.0,74.0
Windows7,32bit,ASProtect,Default,runas.exe,104.0,1.0,128.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,116.0,91.0,181.0
Windows7,32bit,ASProtect,Default,PushPrinterConnections.exe,104.0,1.0,240.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,117.0,54.0,110.0
Windows8,32bit,ASProtect,Default,wevtutil.exe,104.0,1.0,240.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,62.0,24.0,174.0
Windows7,32bit,ASProtect,Default,NAPSTAT.EXE,104.0,1.0,96.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,127.0,124.0,240.0
Windows7,32bit,ASProtect,Default,IMEPADSV.EXE,104.0,1.0,128.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,207.0,33.0,176.0
Windows7,32bit,ASProtect,Default,auditpol.exe,104.0,1.0,240.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,36.0,189.0,212.0
Windows7,32bit,ASProtect,Default,WmiPrvSE.exe,104.0,1.0,16.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,152.0,205.0,8.0
Windows8,32bit,ASProtect,Default,fsquirt.exe,104.0,1.0,176.0,67.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,101.0,127.0,79.0
Windows8,32bit,ASProtect,Default,MdRes.exe,104.0,1.0,128.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,75.0,44.0,101.0
Windows8,32bit,ASProtect,Default,DsmUserTask.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,235.0,4.0,253.0
Windows7,32bit,ASProtect,Default,windeploy.exe,104.0,1.0,176.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,29.0,173.0,227.0
Windows8,32bit,ASProtect,Default,ThumbnailExtractionHost.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,133.0,181.0,115.0
Windows7,32bit,ASProtect,Default,ftp.exe,104.0,1.0,32.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,130.0,133.0,230.0
Windows7,32bit,ASProtect,Default,RMActivate_ssp_isv.exe,104.0,1.0,96.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,208.0,27.0,122.0
Windows8,32bit,ASProtect,Default,winrshost.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,23.0,88.0,72.0
Windows7,32bit,ASProtect,Default,dwm.exe,104.0,1.0,160.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,218.0,155.0,98.0
Windows7,32bit,ASProtect,Default,sppsvc.exe,104.0,1.0,192.0,48.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,124.0,246.0,91.0
Windows8,32bit,ASProtect,Default,rdpclip.exe,104.0,1.0,32.0,69.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,131.0,167.0,227.0
Windows8,32bit,ASProtect,Default,imjpuexc.exe,104.0,1.0,0.0,68.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,140.0,67.0,232.0
Windows8,32bit,ASProtect,Default,SkyDrive.exe,104.0,1.0,48.0,78.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,174.0,69.0,17.0
Windows8,32bit,ASProtect,Default,wksprt.exe,104.0,1.0,176.0,69.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,147.0,188.0,244.0
Windows8,32bit,ASProtect,Default,setspn.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,68.0,66.0,155.0
Windows7,32bit,ASProtect,Default,eudcedit.exe,104.0,1.0,192.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,218.0,10.0,130.0
Windows8,32bit,ASProtect,Default,CheckNetIsolation.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,3.0,52.0,64.0
Windows7,32bit,ASProtect,Default,SystemPropertiesHardware.exe,104.0,1.0,112.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,92.0,24.0,219.0
Windows10,32bit,ASProtect,Default,iexpress.exe,104.0,1.0,160.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,171.0,174.0,131.0
Windows8,32bit,ASProtect,Default,tscon.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,194.0,100.0,68.0
Windows7,32bit,ASProtect,Default,dvdplay.exe,104.0,1.0,80.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,97.0,44.0,193.0
Windows8,32bit,ASProtect,Default,credwiz.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,12.0,216.0,56.0
Windows7,32bit,ASProtect,Default,imjppdmg.exe,104.0,1.0,160.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,114.0,140.0,102.0
Windows8,32bit,ASProtect,Default,extrac32.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,216.0,38.0,92.0
Windows8,32bit,ASProtect,Default,SrTasks.exe,104.0,1.0,240.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,67.0,60.0,11.0
Windows7,32bit,ASProtect,Default,rdpinit.exe,104.0,1.0,192.0,2.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,168.0,58.0,137.0
Windows7,32bit,ASProtect,Default,repair-bde.exe,104.0,1.0,0.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,17.0,240.0,27.0
Windows7,32bit,ASProtect,Default,services.exe,104.0,1.0,16.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,46.0,191.0,159.0
Windows8,32bit,ASProtect,Default,fsutil.exe,104.0,1.0,16.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,82.0,28.0,18.0
Windows10,32bit,ASProtect,Default,PrintIsolationHost.exe,104.0,1.0,80.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,41.0,61.0,40.0
Windows8,32bit,ASProtect,Default,cmdkey.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,17.0,126.0,208.0
Windows7,32bit,ASProtect,Default,lsass.exe,104.0,1.0,160.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,230.0,246.0,181.0
Windows8,32bit,ASProtect,Default,ChtIME.exe,104.0,1.0,128.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,184.0,62.0,165.0
Windows8,32bit,ASProtect,Default,conhost.exe,104.0,1.0,208.0,68.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,101.0,157.0,43.0
Windows8,32bit,ASProtect,Default,srdelayed.exe,104.0,1.0,128.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,64.0,3.0,67.0
Windows8,32bit,ASProtect,Default,RelPost.exe,104.0,1.0,144.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,72.0,18.0,190.0
Windows7,32bit,ASProtect,Default,vdsldr.exe,104.0,1.0,144.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,59.0,126.0,248.0
Windows7,32bit,ASProtect,Default,at.exe,104.0,1.0,144.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,81.0,251.0,149.0
Windows7,32bit,ASProtect,Default,waitfor.exe,104.0,1.0,176.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,104.0,184.0,222.0
Windows7,32bit,ASProtect,Default,klist.exe,104.0,1.0,176.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,97.0,70.0,227.0
Windows7,32bit,ASProtect,Default,w32tm.exe,104.0,1.0,48.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,65.0,2.0,127.0
Windows7,32bit,ASProtect,Default,sysprep.exe,104.0,1.0,0.0,2.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,210.0,23.0,133.0
Windows7,32bit,ASProtect,Default,wiaacmgr.exe,104.0,1.0,144.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,117.0,85.0,4.0
Windows7,32bit,ASProtect,Default,rrinstaller.exe,104.0,1.0,240.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,77.0,69.0,193.0
Windows7,32bit,ASProtect,Default,chgport.exe,104.0,1.0,160.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,110.0,157.0,78.0
Windows7,32bit,ASProtect,Default,TRACERT.EXE,104.0,1.0,112.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,237.0,116.0,184.0
Windows7,32bit,ASProtect,Default,cipher.exe,104.0,1.0,224.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,52.0,71.0,51.0
Windows7,32bit,ASProtect,Default,verifier.exe,104.0,1.0,208.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,194.0,111.0,79.0
Windows8,32bit,ASProtect,Default,subst.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,35.0,88.0,5.0
Windows7,32bit,ASProtect,Default,vssadmin.exe,104.0,1.0,240.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,229.0,220.0,194.0
Windows8,32bit,ASProtect,Default,tcmsetup.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,12.0,90.0,12.0
Windows10,32bit,ASProtect,Default,write.exe,104.0,1.0,96.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,73.0,143.0,39.0
Windows8,32bit,ASProtect,Default,SearchFilterHost.exe,104.0,1.0,208.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,147.0,252.0,107.0
Windows10,32bit,ASProtect,Default,bthudtask.exe,104.0,1.0,224.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,81.0,91.0,240.0
Windows8,32bit,ASProtect,Default,certutil.exe,104.0,1.0,144.0,80.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,31.0,234.0,140.0
Windows8,32bit,ASProtect,Default,setx.exe,104.0,1.0,0.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,46.0,213.0,23.0
Windows8,32bit,ASProtect,Default,lodctr.exe,104.0,1.0,224.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,212.0,93.0,65.0
Windows7,32bit,ASProtect,Default,mmc.exe,104.0,1.0,160.0,21.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,157.0,10.0,222.0
Windows8,32bit,ASProtect,Default,osk.exe,104.0,1.0,192.0,75.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,145.0,83.0,98.0
Windows7,32bit,ASProtect,Default,MuiUnattend.exe,104.0,1.0,64.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,243.0,199.0,168.0
Windows8,32bit,ASProtect,Default,taskhost.exe,104.0,1.0,48.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,97.0,59.0,140.0
Windows7,32bit,ASProtect,Default,AxInstUI.exe,104.0,1.0,32.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,132.0,200.0,1.0
Windows8,32bit,ASProtect,Default,sort.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,149.0,63.0,188.0
Windows7,32bit,ASProtect,Default,WerFault.exe,104.0,1.0,176.0,5.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,252.0,198.0,235.0
Windows7,32bit,ASProtect,Default,wecutil.exe,104.0,1.0,96.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,182.0,87.0,214.0
Windows8,32bit,ASProtect,Default,SystemSettingsRemoveDevice.exe,104.0,1.0,128.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,180.0,44.0,144.0
Windows8,32bit,ASProtect,Default,bootsect.exe,104.0,1.0,128.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,116.0,215.0,211.0
Windows8,32bit,ASProtect,Default,change.exe,104.0,1.0,128.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,239.0,81.0,85.0
Windows8,32bit,ASProtect,Default,IMESEARCH.EXE,104.0,1.0,48.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,44.0,74.0,14.0
Windows8,32bit,ASProtect,Default,WmiApSrv.exe,104.0,1.0,176.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,142.0,189.0,249.0
Windows8,32bit,ASProtect,Default,winver.exe,104.0,1.0,32.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,248.0,117.0,67.0
Windows10,32bit,ASProtect,Default,colorcpl.exe,104.0,1.0,144.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,34.0,5.0,239.0
Windows8,32bit,ASProtect,Default,printfilterpipelinesvc.exe,104.0,1.0,208.0,73.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,104.0,247.0,108.0
Windows7,32bit,ASProtect,Default,mobsync.exe,104.0,1.0,192.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,70.0,146.0,235.0
Windows8,32bit,ASProtect,Default,DpiScaling.exe,104.0,1.0,112.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,223.0,9.0,191.0
Windows8,32bit,ASProtect,Default,odbcad32.exe,104.0,1.0,96.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,155.0,235.0,89.0
Windows8,32bit,ASProtect,Default,runonce.exe,104.0,1.0,192.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,63.0,133.0,101.0
Windows7,32bit,ASProtect,Default,odbcad32.exe,104.0,1.0,80.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,174.0,74.0,133.0
Windows7,32bit,ASProtect,Default,wsqmcons.exe,104.0,1.0,48.0,4.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,4.0,125.0,224.0
Windows7,32bit,ASProtect,Default,lpremove.exe,104.0,1.0,32.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,24.0,126.0,160.0
Windows8,32bit,ASProtect,Default,PrintDialogHost.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,255.0,15.0,210.0
Windows8,32bit,ASProtect,Default,RMActivate_ssp_isv.exe,104.0,1.0,144.0,71.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,95.0,16.0,204.0
Windows8,32bit,ASProtect,Default,attrib.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,95.0,85.0,110.0
Windows7,32bit,ASProtect,Default,findstr.exe,104.0,1.0,32.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,120.0,112.0,12.0
Windows8,32bit,ASProtect,Default,cliconfg.exe,104.0,1.0,176.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,212.0,181.0,27.0
Windows7,32bit,ASProtect,Default,MigAutoPlay.exe,104.0,1.0,128.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,97.0,70.0,176.0
Windows7,32bit,ASProtect,Default,perfmon.exe,104.0,1.0,144.0,2.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,199.0,255.0,42.0
Windows10,32bit,ASProtect,Default,ApproveChildRequest.exe,104.0,1.0,48.0,67.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,37.0,186.0,205.0
Windows10,32bit,ASProtect,Default,ntprint.exe,104.0,1.0,64.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,143.0,7.0,228.0
Windows8,32bit,ASProtect,Default,eudcedit.exe,104.0,1.0,224.0,68.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,183.0,90.0,222.0
Windows8,32bit,ASProtect,Default,iscsicli.exe,104.0,1.0,176.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,147.0,55.0,180.0
Windows7,32bit,ASProtect,Default,p2phost.exe,104.0,1.0,112.0,2.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,15.0,179.0,13.0
Windows8,32bit,ASProtect,Default,Narrator.exe,104.0,1.0,176.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,21.0,185.0,133.0
Windows8,32bit,ASProtect,Default,dpapimig.exe,104.0,1.0,96.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,187.0,60.0,154.0
Windows7,32bit,ASProtect,Default,InfDefaultInstall.exe,104.0,1.0,96.0,0.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,146.0,102.0,161.0
Windows8,32bit,ASProtect,Default,cofire.exe,104.0,1.0,144.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,193.0,103.0,152.0
Windows8,32bit,ASProtect,Default,WSManHTTPConfig.exe,104.0,1.0,192.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,119.0,130.0,40.0
Windows8,32bit,ASProtect,Default,icacls.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,65.0,11.0,106.0
Windows8,32bit,ASProtect,Default,drvcfg.exe,104.0,1.0,16.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,218.0,68.0,253.0
Windows7,32bit,ASProtect,Default,wscript.exe,104.0,1.0,112.0,2.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,209.0,31.0,55.0
Windows8,32bit,ASProtect,Default,systeminfo.exe,104.0,1.0,112.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,192.0,80.0,253.0
Windows8,32bit,ASProtect,Default,wsqmcons.exe,104.0,1.0,96.0,69.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,224.0,223.0,193.0
Windows7,32bit,ASProtect,Default,fveprompt.exe,104.0,1.0,224.0,1.0,1.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,3.0,253.0,239.0
Windows8,32bit,ASProtect,Default,ktmutil.exe,104.0,1.0,112.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,128.0,43.0,54.0
Windows8,32bit,ASProtect,Default,windeploy.exe,104.0,1.0,112.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,56.0,87.0,60.0
Windows8,32bit,ASProtect,Default,LaunchTM.exe,104.0,1.0,0.0,67.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,183.0,66.0,231.0
Windows8,32bit,ASProtect,Default,bootcfg.exe,104.0,1.0,96.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,172.0,122.0,63.0
Windows8,32bit,ASProtect,Default,AuditShD.exe,104.0,1.0,160.0,64.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,88.0,52.0,250.0
Windows8,32bit,ASProtect,Default,appidpolicyconverter.exe,104.0,1.0,160.0,66.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,47.0,186.0,218.0
Windows8,32bit,ASProtect,Default,msiexec.exe,104.0,1.0,32.0,65.0,0.0,232.0,1.0,0.0,0.0,0.0,195.0,195.0,180.0,5.0,133.0
